Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrix_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	gammaShape.s:h3n2_2deme	freqParameter.s:h3n2_2deme1	freqParameter.s:h3n2_2deme2	freqParameter.s:h3n2_2deme3	freqParameter.s:h3n2_2deme4
7344000	-4610.725772556832	-4529.063221169845	-81.66255138698777	-4529.063221169845	7.255218621959672	44.18658791011073	35.73329146068458	8.453296449426155	0	12	41	18	0	2.391367877150508	0.330507858921787	0.00861134205325316	1.5955766531789362	0.003194122595724126	7.737141424047923	0.21064561406599566	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7345000	-4617.500904761507	-4533.068438291947	-84.43246646955939	-4533.068438291947	7.179032463133929	41.95300503178236	34.18213255649909	7.770872475283266	1	14	42	17	0	1.3400414873654323	0.23990154748582368	0.010891083758361035	1.1194936624894127	0.004077348832293053	7.737141424047923	0.21064561406599566	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7346000	-4618.548737442864	-4526.224401384724	-92.32433605813979	-4526.224401384724	7.2086505485009305	44.359671749201	33.301836624219696	11.05783512498131	0	13	42	17	0	1.8478118754515307	0.6486592545922648	0.012858463064844472	1.1112934894761923	0.0036950236889922833	7.737141424047923	0.21064561406599566	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7347000	-4616.380974809036	-4530.369539133078	-86.011435675958	-4530.369539133078	7.223337548209162	43.377306495694235	34.7299420978168	8.647364397877425	0	13	42	17	0	1.8818203922752827	0.47809319076815976	0.028748572393806356	1.3203968667854566	0.0032756829411166636	7.737141424047923	0.21064561406599566	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7348000	-4613.29108355293	-4530.717217599801	-82.57386595312886	-4530.717217599801	7.165878609389198	42.874636882066156	34.41763931053564	8.456997571530508	0	12	41	18	0	1.886139485687069	0.39097348458937503	0.022340198677165756	1.410441516821626	0.003881855065827802	7.42144072586236	0.31347326561545236	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7349000	-4608.936491780822	-4525.394715453789	-83.54177632703255	-4525.394715453789	7.02661063033727	43.180361087802346	33.752532892420994	9.427828195381354	0	10	39	20	0	1.872768955837753	0.4697314389801986	0.05801031486347533	1.4973516526971649	0.0035569590319552732	7.42144072586236	0.31347326561545236	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7350000	-4612.938186245337	-4525.020785438126	-87.91740080721095	-4525.020785438126	7.015274402156494	44.11006161655469	34.225149981973	9.88491163458168	0	11	40	19	0	2.0809286412398187	0.5602274826162361	0.024494362029917498	0.634669806526977	0.0036671077520363526	6.707572306369049	0.2954203350682531	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7351000	-4607.1370821288	-4520.558818951002	-86.57826317779848	-4520.558818951002	6.994943275008797	44.48906888802403	34.995332039308884	9.493736848715145	0	10	39	20	0	2.1034857376256193	0.4365017940467978	0.025179310569749862	0.816591019582184	0.00400283701905513	6.707572306369049	0.25127952461595504	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7352000	-4616.10376327385	-4524.362182729789	-91.7415805440607	-4524.362182729789	6.955590283696126	43.92800587440816	33.99584190427607	9.9321639701321	1	11	39	20	0	1.7842814921399428	0.43541356711377177	0.07912184314348168	0.8186319214003497	0.00407091473108985	6.707572306369049	0.25127952461595504	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7353000	-4621.154658198695	-4528.153623849018	-93.0010343496774	-4528.153623849018	6.965015564260651	42.354988097313864	29.65810933595693	12.696878761356942	3	11	37	22	0	1.7612436190458414	0.692621853100319	0.10260092097025586	1.227130928059931	0.003995593888820516	6.707572306369049	0.25127952461595504	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7354000	-4617.59215417267	-4525.133079735114	-92.45907443755628	-4525.133079735114	6.9855801583418735	42.928678447959264	30.005728232751977	12.922950215207269	5	12	36	23	0	1.3066407342744593	0.5643114687435186	0.24364888886046918	0.6619981223529925	0.003865839482820321	6.707572306369049	0.25127952461595504	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7355000	-4613.312992376201	-4520.503985869191	-92.80900650701005	-4520.503985869191	6.946700966513408	42.96021269354272	29.150731435136336	13.809481258406382	4	11	36	23	0	1.2913294281611862	0.5576988280883498	0.1546624290605964	0.8586178693191765	0.003925979031723842	6.707572306369049	0.25127952461595504	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7356000	-4609.573633242759	-4523.151436825452	-86.4221964173069	-4523.151436825452	7.172755758327583	42.00589682504025	30.80404988710466	11.201846937935588	3	11	37	22	0	1.3551637625012793	0.38230718523771307	0.18189643383609383	1.1122860872793197	0.004327972385916961	6.707572306369049	0.25127952461595504	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7357000	-4614.410427731761	-4524.2695208916275	-90.14090684013334	-4524.2695208916275	7.045403498883624	40.59758475568911	27.26240103603952	13.3351837196496	11	15	33	26	0	1.883893259219264	0.382886575941143	0.39717569372428374	0.9348026487811205	0.003635059872328586	6.707572306369049	0.16790057398937444	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7358000	-4597.647722148176	-4515.257898011168	-82.38982413700826	-4515.257898011168	7.057345780247727	41.5107207860859	29.00650549793484	12.504215288151054	8	11	32	27	0	1.8401503317943546	0.3842671984838263	0.1860005502086022	0.9314440232857373	0.004469691788090496	6.707572306369049	0.2395792627292966	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7359000	-4612.629572582636	-4529.039584534329	-83.58998804830632	-4529.039584534329	6.977654253951206	39.72858690342531	27.66401703211221	12.064569871313099	6	11	34	25	0	1.453210476762275	0.3904595310172213	0.18601217661234604	0.9315022453945823	0.004047615100746216	6.430216964600632	0.2395792627292966	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7360000	-4612.332635978409	-4522.154195923064	-90.17844005534451	-4522.154195923064	6.98529914706447	39.95784132347822	26.48616281574821	13.471678507730015	10	15	34	25	0	0.9947775275271656	0.4539757885588216	0.3152830421854582	0.6764128542788312	0.004059296023235871	6.430216964600632	0.26286262466451077	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7361000	-4615.216415776026	-4527.121258241731	-88.09515753429538	-4527.121258241731	7.077301917135361	40.19199022277997	26.87857185073502	13.31341837204496	8	14	35	24	0	1.2897929930807681	0.6701250541774372	0.30943963186517826	0.9345840494689914	0.003836875514343262	6.430216964600632	0.26286262466451077	0.3427917485955463	0.2036313231193296	0.1989843316494999	0.25459259663562467
7362000	-4603.96809587344	-4519.047995577266	-84.920100296174	-4519.047995577266	6.956439088619088	38.12664401951022	25.672818851399942	12.453825168110274	9	16	36	23	0	1.2737060194287788	0.43823066749884004	0.5114371856293441	0.9463878949011736	0.004371243298005649	7.0557404676541475	0.26286262466451077	0.3211986072615614	0.2036313231193296	0.2205774729834848	0.25459259663562467
7363000	-4604.922198667557	-4520.519368300986	-84.40283036657125	-4520.519368300986	7.041780362069544	40.00287928414052	25.86094560393346	14.141933680207067	5	10	34	25	0	1.7255868652723727	0.5041089841651161	0.24575840705585414	0.665620152141302	0.003976086544843443	7.0557404676541475	0.26286262466451077	0.3211986072615614	0.2036313231193296	0.2205774729834848	0.25459259663562467
7364000	-4617.958400507132	-4524.863249100225	-93.09515140690641	-4524.863249100225	7.567832926962817	42.70980371478332	29.57286812911802	13.136935585665292	6	11	34	25	0	1.915172536034624	0.5541038631957321	0.13307461159518436	0.5284428563400467	0.004312326298338151	7.0557404676541475	0.26286262466451077	0.3211986072615614	0.2036313231193296	0.2205774729834848	0.25459259663562467
7365000	-4611.570258819631	-4526.735222212043	-84.83503660758852	-4526.735222212043	7.429848369942255	42.16100700733687	25.78885918237458	16.372147824962294	7	7	30	29	1	1.878636437441893	0.5063350399914999	0.38729384696381	0.36274264730041783	0.004064144491345255	7.0557404676541475	0.26286262466451077	0.3211986072615614	0.2036313231193296	0.2205774729834848	0.25459259663562467
7366000	-4618.99615615926	-4526.643678769414	-92.35247738984614	-4526.643678769414	7.4339906757584275	42.107179306196805	27.027138611532404	15.080040694664397	12	12	30	29	1	1.6940845568713967	0.37842673816228	0.27987269720913854	0.6753384625051189	0.003938058668632882	7.0557404676541475	0.26286262466451077	0.3211986072615614	0.2036313231193296	0.2205774729834848	0.25459259663562467
7367000	-4613.260359014174	-4524.382328239538	-88.8780307746364	-4524.382328239538	7.524869555869078	43.03758919043871	28.469691386410375	14.567897804028323	10	9	29	30	1	1.5377364894648522	0.4698116068044239	0.22881360007139692	0.7627717959640509	0.0042300680593096536	7.0557404676541475	0.23479293413896057	0.3211986072615614	0.2036313231193296	0.2205774729834848	0.25459259663562467
7368000	-4630.953646987798	-4529.186804814046	-101.76684217375171	-4529.186804814046	7.300864733491109	42.986267180995306	26.807022098220997	16.179245082774308	10	12	31	28	0	1.5282282188745893	0.5500378797404839	0.14878474524720822	0.4583305448097656	0.004414410851229089	7.920801516588404	0.23479293413896057	0.3291378889955451	0.2036313231193296	0.2205774729834848	0.246653314901641
7369000	-4632.3956249712655	-4527.327195815537	-105.06842915572842	-4527.327195815537	7.299615144728241	44.761685937415	28.080646454614204	16.681039482800813	9	11	32	27	1	1.3220597823768034	0.5747778041309146	0.6020884350807355	0.6709659580368381	0.0036890308402090823	7.833475050104172	0.23479293413896057	0.3291378889955451	0.2036313231193296	0.2205774729834848	0.246653314901641
7370000	-4639.872343765801	-4524.708754435457	-115.16358933034343	-4524.708754435457	7.370290031631184	44.929483076049465	29.081422014794892	15.848061061254569	18	21	33	26	1	1.456748745039285	0.8941005877303395	0.6101800994156091	0.90944777519291	0.003616170501311562	7.833475050104172	0.23479293413896057	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7371000	-4639.440135739288	-4529.659104906162	-109.78103083312631	-4529.659104906162	7.386986357504323	45.32663779681762	30.27844494186905	15.048192854948581	13	15	32	27	1	1.4651909901279343	0.41391950970020774	0.20858620443333023	0.9042076521883078	0.003446138067924045	5.593000435877642	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7372000	-4634.567029863305	-4529.880962508471	-104.68606735483382	-4529.880962508471	7.489769731469112	44.6379462545845	27.679447166108453	16.958499088476056	17	17	30	29	1	1.8593094053630503	0.6539017584487926	0.57150476133091	0.9030796306518063	0.0037987768659237817	5.593000435877642	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7373000	-4639.195226027123	-4530.6567052307655	-108.53852079635733	-4530.6567052307655	7.67080651168971	44.746335504855566	26.64321749181141	18.103118013044174	19	21	31	28	0	1.3237676277694135	0.6184793304930105	0.6237865659376327	0.7135755763368298	0.0036144551960641505	5.593000435877642	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7374000	-4630.3186836711975	-4528.921292596736	-101.39739107446184	-4528.921292596736	7.276315015171156	42.34720609132411	25.6268424184683	16.72036367285581	14	14	30	29	1	1.2644100533501859	0.691660344425349	0.6587553944262365	0.8643385041202832	0.004042496471704982	5.593000435877642	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7375000	-4628.158417562001	-4524.043657250384	-104.11476031161664	-4524.043657250384	7.3622525244562125	43.76388024524694	28.54378402055028	15.220096224696654	10	13	32	27	0	2.202715827041735	0.7029320979585	0.6481920292503237	1.051296657917142	0.00354464444139827	6.005868259462009	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7376000	-4624.999115635226	-4527.166177452178	-97.83293818304854	-4527.166177452178	7.597661896991506	41.748139601217815	24.484572411229035	17.263567189988777	14	12	27	32	0	2.17719742675951	0.7103055701577342	0.5784291315609968	0.6489977802629003	0.0040208836878644705	5.686278946120425	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7377000	-4629.209148752626	-4528.1423994318375	-101.06674932078845	-4528.1423994318375	7.404494044535786	42.79295132040059	28.28200564738994	14.51094567301065	17	17	29	30	0	1.6530470595927214	0.39722712783399966	0.3811078028310209	1.0818414452318543	0.0036596921876016217	5.686278946120425	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7378000	-4631.121544357031	-4534.043584089297	-97.07796026773384	-4534.043584089297	7.745403480448485	42.73583724753859	26.363515188987897	16.372322058550708	13	15	31	28	0	1.551621164572076	0.5786805115013282	0.33260924938845915	0.6042650171356181	0.004245391450033209	5.686278946120425	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7379000	-4612.992442138525	-4528.824563530331	-84.16787860819417	-4528.824563530331	7.110369395402241	41.01438133353952	27.941182708578076	13.073198624961439	6	10	33	26	0	1.2695521795994715	0.39303358450949855	0.297540880108271	0.6053574686494996	0.003986393138252861	7.391137093365176	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7380000	-4604.542298248974	-4517.211551350723	-87.33074689825011	-4517.211551350723	7.127519086728194	40.25120007882355	25.315478643661784	14.935721435161764	9	10	30	29	0	1.4144636350584772	0.42971305935380455	0.36159059865063403	0.38064412869664543	0.004285635769633464	7.391137093365176	0.3266044431156931	0.3457333857671162	0.18703582634775848	0.2205774729834848	0.246653314901641
7381000	-4610.002231585713	-4516.809869937127	-93.19236164858633	-4516.809869937127	7.347431360457873	41.471265733686174	26.80560542050533	14.665660313180847	14	12	28	31	1	1.4137096990445115	0.4294840141220373	0.421479757521461	0.991546217466552	0.003948303256401142	7.255598367185994	0.3266044431156931	0.3457333857671162	0.19174031375745085	0.21814394669939563	0.2443823537760378
7382000	-4616.702329129979	-4519.604674203581	-97.097654926398	-4519.604674203581	7.506229943495589	42.40310580876151	27.666067158726364	14.737038650035158	16	17	31	28	1	1.5808424440539937	0.4245841366343905	0.42490193865919607	0.9995970210984059	0.004354843727295138	7.255598367185994	0.3266044431156931	0.3457333857671162	0.19174031375745085	0.21814394669939563	0.2443823537760378
7383000	-4620.783839395635	-4530.142212236273	-90.641627159363	-4530.142212236273	7.495044331478995	41.090197675958684	27.045731282254934	14.04446639370375	7	13	35	24	0	1.1568933206225396	0.5945682320488292	0.4992545450520843	1.1843011662131866	0.004413642790831922	7.255598367185994	0.3266044431156931	0.3457333857671162	0.19174031375745085	0.21814394669939563	0.2443823537760378
7384000	-4614.719253939017	-4516.985488051742	-97.73376588727461	-4516.985488051742	7.3248826125447515	40.76537346212063	27.985286260628865	12.78008720149176	8	16	37	22	0	1.7696707413345623	0.9475634302409512	0.447115330343641	1.5728146784129664	0.0038825002208080924	7.255598367185994	0.2793432237301969	0.3457333857671162	0.19174031375745085	0.21814394669939563	0.2443823537760378
7385000	-4619.934627060189	-4519.096176119711	-100.8384509404782	-4519.096176119711	7.05917678107487	41.62410399940663	30.800155727394333	10.82394827201228	10	20	39	20	0	1.168226971225472	0.5480188786327393	0.5111446894404913	1.434134093839849	0.004053401973229387	7.255598367185994	0.2793432237301969	0.3457333857671162	0.19174031375745085	0.21814394669939563	0.2443823537760378
7386000	-4614.045138207552	-4526.896748481616	-87.1483897259363	-4526.896748481616	6.924244190599431	38.722841127986	29.87042967051658	8.852411457469415	13	22	38	21	0	1.9185580029796954	0.40567088895488396	0.4871557287851368	3.426077078414019	0.004164736834309994	7.255598367185994	0.2789785816146528	0.3457333857671162	0.19174031375745085	0.21814394669939563	0.2443823537760378
